"Gene","KEGG_ID"
"taes:123060162","taes:123060162"
"taes:123060566","taes:123060566"
"taes:123060567","taes:123060567"
"taes:123060892","taes:123060892"
"taes:123061628","taes:123061628"
"taes:123061821","taes:123061821"
"taes:123062146","taes:123062146"
"taes:123062150","taes:123062150"
"taes:123063159","taes:123063159"
"taes:123063260","taes:123063260"
"taes:123064358","taes:123064358"
"taes:123064785","taes:123064785"
"taes:123065572","taes:123065572"
"taes:123065702","taes:123065702"
"taes:123065990","taes:123065990"
"taes:123066245","taes:123066245"
"taes:123066248","taes:123066248"
"taes:123066343","taes:123066343"
"taes:123066381","taes:123066381"
"taes:123066604","taes:123066604"
"taes:123066616","taes:123066616"
"taes:123066617","taes:123066617"
"taes:123066618","taes:123066618"
"taes:123066619","taes:123066619"
"taes:123066621","taes:123066621"
"taes:123066627","taes:123066627"
"taes:123066628","taes:123066628"
"taes:123067457","taes:123067457"
"taes:123067566","taes:123067566"
"taes:123067932","taes:123067932"
"taes:123067933","taes:123067933"
"taes:123068645","taes:123068645"
"taes:123069127","taes:123069127"
"taes:123069128","taes:123069128"
"taes:123069513","taes:123069513"
"taes:123070247","taes:123070247"
"taes:123072060","taes:123072060"
"taes:123072192","taes:123072192"
"taes:123072460","taes:123072460"
"taes:123072462","taes:123072462"
"taes:123072482","taes:123072482"
"taes:123072490","taes:123072490"
"taes:123072619","taes:123072619"
"taes:123072658","taes:123072658"
"taes:123072659","taes:123072659"
"taes:123073694","taes:123073694"
"taes:123073695","taes:123073695"
"taes:123074672","taes:123074672"
"taes:123075032","taes:123075032"
"taes:123075288","taes:123075288"
"taes:123075290","taes:123075290"
"taes:123075291","taes:123075291"
"taes:123075292","taes:123075292"
"taes:123075294","taes:123075294"
"taes:123075393","taes:123075393"
"taes:123075442","taes:123075442"
"taes:123075623","taes:123075623"
"taes:123075627","taes:123075627"
"taes:123075633","taes:123075633"
"taes:123075634","taes:123075634"
"taes:123075635","taes:123075635"
"taes:123075638","taes:123075638"
"taes:123075642","taes:123075642"
"taes:123075644","taes:123075644"
"taes:123075648","taes:123075648"
"taes:123075678","taes:123075678"
"taes:123075686","taes:123075686"
"taes:123076584","taes:123076584"
"taes:123076590","taes:123076590"
"taes:123076802","taes:123076802"
"taes:123076809","taes:123076809"
"taes:123076818","taes:123076818"
"taes:123077170","taes:123077170"
"taes:123077625","taes:123077625"
"taes:123077646","taes:123077646"
"taes:123077647","taes:123077647"
"taes:123078014","taes:123078014"
"taes:123078694","taes:123078694"
"taes:123079264","taes:123079264"
"taes:123080445","taes:123080445"
"taes:123080729","taes:123080729"
"taes:123080845","taes:123080845"
"taes:123081849","taes:123081849"
"taes:123083297","taes:123083297"
"taes:123083424","taes:123083424"
"taes:123083427","taes:123083427"
"taes:123084194","taes:123084194"
"taes:123084428","taes:123084428"
"taes:123084835","taes:123084835"
"taes:123085509","taes:123085509"
"taes:123085511","taes:123085511"
"taes:123085512","taes:123085512"
"taes:123085536","taes:123085536"
"taes:123085711","taes:123085711"
"taes:123085882","taes:123085882"
"taes:123087123","taes:123087123"
"taes:123087125","taes:123087125"
"taes:123087126","taes:123087126"
"taes:123087725","taes:123087725"
"taes:123088221","taes:123088221"
"taes:123088224","taes:123088224"
"taes:123088233","taes:123088233"
"taes:123088249","taes:123088249"
"taes:123088395","taes:123088395"
"taes:123088398","taes:123088398"
"taes:123088402","taes:123088402"
"taes:123089268","taes:123089268"
"taes:123089437","taes:123089437"
"taes:123089438","taes:123089438"
"taes:123090838","taes:123090838"
"taes:123090839","taes:123090839"
"taes:123090840","taes:123090840"
"taes:123090954","taes:123090954"
"taes:123090955","taes:123090955"
"taes:123091330","taes:123091330"
"taes:123091339","taes:123091339"
"taes:123091347","taes:123091347"
"taes:123091355","taes:123091355"
"taes:123091737","taes:123091737"
"taes:123091950","taes:123091950"
"taes:123092298","taes:123092298"
"taes:123092501","taes:123092501"
"taes:123092521","taes:123092521"
"taes:123092522","taes:123092522"
"taes:123093209","taes:123093209"
"taes:123093248","taes:123093248"
"taes:123093641","taes:123093641"
"taes:123093642","taes:123093642"
"taes:123094889","taes:123094889"
"taes:123094934","taes:123094934"
"taes:123095001","taes:123095001"
"taes:123095847","taes:123095847"
"taes:123095848","taes:123095848"
"taes:123097248","taes:123097248"
"taes:123097394","taes:123097394"
"taes:123097637","taes:123097637"
"taes:123097814","taes:123097814"
"taes:123097837","taes:123097837"
"taes:123097838","taes:123097838"
"taes:123097840","taes:123097840"
"taes:123098075","taes:123098075"
"taes:123098515","taes:123098515"
"taes:123098663","taes:123098663"
"taes:123098902","taes:123098902"
"taes:123098903","taes:123098903"
"taes:123098904","taes:123098904"
"taes:123099461","taes:123099461"
"taes:123100500","taes:123100500"
"taes:123101612","taes:123101612"
"taes:123102055","taes:123102055"
"taes:123102666","taes:123102666"
"taes:123102824","taes:123102824"
"taes:123102836","taes:123102836"
"taes:123102893","taes:123102893"
"taes:123102955","taes:123102955"
"taes:123103037","taes:123103037"
"taes:123103131","taes:123103131"
"taes:123103181","taes:123103181"
"taes:123103358","taes:123103358"
"taes:123103399","taes:123103399"
"taes:123105844","taes:123105844"
"taes:123105845","taes:123105845"
"taes:123105935","taes:123105935"
"taes:123106378","taes:123106378"
"taes:123106388","taes:123106388"
"taes:123106989","taes:123106989"
"taes:123107430","taes:123107430"
"taes:123107773","taes:123107773"
"taes:123107979","taes:123107979"
"taes:123108321","taes:123108321"
"taes:123108322","taes:123108322"
"taes:123110039","taes:123110039"
"taes:123110166","taes:123110166"
"taes:123110169","taes:123110169"
"taes:123110696","taes:123110696"
"taes:123111065","taes:123111065"
"taes:123111325","taes:123111325"
"taes:123111555","taes:123111555"
"taes:123111597","taes:123111597"
"taes:123112175","taes:123112175"
"taes:123112214","taes:123112214"
"taes:123113641","taes:123113641"
"taes:123114527","taes:123114527"
"taes:123114567","taes:123114567"
"taes:123115468","taes:123115468"
"taes:123115480","taes:123115480"
"taes:123115482","taes:123115482"
"taes:123115484","taes:123115484"
"taes:123116109","taes:123116109"
"taes:123116306","taes:123116306"
"taes:123116382","taes:123116382"
"taes:123116570","taes:123116570"
"taes:123116572","taes:123116572"
"taes:123116723","taes:123116723"
"taes:123116918","taes:123116918"
"taes:123117115","taes:123117115"
"taes:123117151","taes:123117151"
"taes:123119187","taes:123119187"
"taes:123119188","taes:123119188"
"taes:123119209","taes:123119209"
"taes:123119862","taes:123119862"
"taes:123120058","taes:123120058"
"taes:123120407","taes:123120407"
"taes:123120496","taes:123120496"
"taes:123120961","taes:123120961"
"taes:123123804","taes:123123804"
"taes:123123822","taes:123123822"
"taes:123123831","taes:123123831"
"taes:123123837","taes:123123837"
"taes:123123838","taes:123123838"
"taes:123123846","taes:123123846"
"taes:123124021","taes:123124021"
"taes:123124732","taes:123124732"
"taes:123125001","taes:123125001"
"taes:123125177","taes:123125177"
"taes:123125306","taes:123125306"
"taes:123125500","taes:123125500"
"taes:123125619","taes:123125619"
"taes:123125634","taes:123125634"
"taes:123125680","taes:123125680"
"taes:123125718","taes:123125718"
"taes:123125737","taes:123125737"
"taes:123125947","taes:123125947"
"taes:123127609","taes:123127609"
"taes:123128391","taes:123128391"
"taes:123128868","taes:123128868"
"taes:123128938","taes:123128938"
"taes:123130688","taes:123130688"
"taes:123131885","taes:123131885"
"taes:123132399","taes:123132399"
"taes:123132469","taes:123132469"
"taes:123132741","taes:123132741"
"taes:123135039","taes:123135039"
"taes:123135861","taes:123135861"
"taes:123136460","taes:123136460"
"taes:123136463","taes:123136463"
"taes:123136465","taes:123136465"
"taes:123136466","taes:123136466"
"taes:123136473","taes:123136473"
"taes:123136493","taes:123136493"
"taes:123136536","taes:123136536"
"taes:123137379","taes:123137379"
"taes:123138250","taes:123138250"
"taes:123139376","taes:123139376"
"taes:123139646","taes:123139646"
"taes:123140069","taes:123140069"
"taes:123140723","taes:123140723"
"taes:123143384","taes:123143384"
"taes:123143964","taes:123143964"
"taes:123143965","taes:123143965"
"taes:123143989","taes:123143989"
"taes:123144047","taes:123144047"
"taes:123144722","taes:123144722"
"taes:123145015","taes:123145015"
"taes:123145510","taes:123145510"
"taes:123146011","taes:123146011"
"taes:123146096","taes:123146096"
"taes:123146328","taes:123146328"
"taes:123146933","taes:123146933"
"taes:123146974","taes:123146974"
"taes:123147020","taes:123147020"
"taes:123147926","taes:123147926"
"taes:123148878","taes:123148878"
"taes:123149004","taes:123149004"
"taes:123149203","taes:123149203"
"taes:123149683","taes:123149683"
"taes:123149867","taes:123149867"
"taes:123150619","taes:123150619"
"taes:123151091","taes:123151091"
"taes:123151337","taes:123151337"
"taes:123151359","taes:123151359"
"taes:123151599","taes:123151599"
"taes:123151973","taes:123151973"
"taes:123152085","taes:123152085"
"taes:123152095","taes:123152095"
"taes:123152359","taes:123152359"
"taes:123152392","taes:123152392"
"taes:123152520","taes:123152520"
"taes:123152522","taes:123152522"
"taes:123152656","taes:123152656"
"taes:123153182","taes:123153182"
"taes:123153637","taes:123153637"
"taes:123153654","taes:123153654"
"taes:123153836","taes:123153836"
"taes:123154015","taes:123154015"
"taes:123154307","taes:123154307"
"taes:123154315","taes:123154315"
"taes:123155707","taes:123155707"
"taes:123156422","taes:123156422"
"taes:123156637","taes:123156637"
"taes:123156757","taes:123156757"
"taes:123156823","taes:123156823"
"taes:123157007","taes:123157007"
"taes:123157056","taes:123157056"
"taes:123157412","taes:123157412"
"taes:123157431","taes:123157431"
"taes:123158601","taes:123158601"
"taes:123158624","taes:123158624"
"taes:123158946","taes:123158946"
"taes:123159182","taes:123159182"
"taes:123159948","taes:123159948"
"taes:123160997","taes:123160997"
"taes:123161114","taes:123161114"
"taes:123161711","taes:123161711"
"taes:123162224","taes:123162224"
"taes:123162322","taes:123162322"
"taes:123162490","taes:123162490"
"taes:123162541","taes:123162541"
"taes:123163739","taes:123163739"
"taes:123164190","taes:123164190"
"taes:123164630","taes:123164630"
"taes:123164645","taes:123164645"
"taes:123164852","taes:123164852"
"taes:123165206","taes:123165206"
"taes:123165222","taes:123165222"
"taes:123165347","taes:123165347"
"taes:123165359","taes:123165359"
"taes:123165377","taes:123165377"
"taes:123165819","taes:123165819"
"taes:123165828","taes:123165828"
"taes:123165834","taes:123165834"
"taes:123165867","taes:123165867"
"taes:123166146","taes:123166146"
"taes:123166261","taes:123166261"
"taes:123166282","taes:123166282"
"taes:123167106","taes:123167106"
"taes:123167324","taes:123167324"
"taes:123167327","taes:123167327"
"taes:123167963","taes:123167963"
"taes:123168062","taes:123168062"
"taes:123168221","taes:123168221"
"taes:123168242","taes:123168242"
"taes:123168278","taes:123168278"
"taes:123168641","taes:123168641"
"taes:123168658","taes:123168658"
"taes:123168671","taes:123168671"
"taes:123169443","taes:123169443"
"taes:123169484","taes:123169484"
"taes:123169530","taes:123169530"
"taes:123170226","taes:123170226"
"taes:123170628","taes:123170628"
"taes:123170629","taes:123170629"
"taes:123170685","taes:123170685"
"taes:123172285","taes:123172285"
"taes:123172760","taes:123172760"
"taes:123176148","taes:123176148"
"taes:123176176","taes:123176176"
"taes:123176406","taes:123176406"
"taes:123177008","taes:123177008"
"taes:123177190","taes:123177190"
"taes:123177276","taes:123177276"
"taes:123179833","taes:123179833"
"taes:123180069","taes:123180069"
"taes:123180289","taes:123180289"
"taes:123180474","taes:123180474"
"taes:123180561","taes:123180561"
"taes:123181392","taes:123181392"
"taes:123181393","taes:123181393"
"taes:123181394","taes:123181394"
"taes:123181395","taes:123181395"
"taes:123181396","taes:123181396"
"taes:123181397","taes:123181397"
"taes:123181399","taes:123181399"
"taes:123181402","taes:123181402"
"taes:123181403","taes:123181403"
"taes:123182017","taes:123182017"
"taes:123182795","taes:123182795"
"taes:123184377","taes:123184377"
"taes:123184518","taes:123184518"
"taes:123185209","taes:123185209"
"taes:123185485","taes:123185485"
"taes:123186665","taes:123186665"
"taes:123186666","taes:123186666"
"taes:123187235","taes:123187235"
"taes:123187311","taes:123187311"
"taes:123187758","taes:123187758"
"taes:123188399","taes:123188399"
"taes:123189249","taes:123189249"
"taes:123189250","taes:123189250"
"taes:123189350","taes:123189350"
"taes:123189408","taes:123189408"
"taes:123189737","taes:123189737"
"taes:123190330","taes:123190330"
"taes:123190713","taes:123190713"
"taes:123191121","taes:123191121"
"taes:123191137","taes:123191137"
"taes:123191638","taes:123191638"
"taes:542778","taes:542778"
"taes:542880","taes:542880"
"taes:542920","taes:542920"
"taes:542974","taes:542974"
"taes:542991","taes:542991"
"taes:542992","taes:542992"
"taes:542993","taes:542993"
"taes:542994","taes:542994"
"taes:542999","taes:542999"
"taes:543001","taes:543001"
"taes:543002","taes:543002"
"taes:543030","taes:543030"
"taes:543031","taes:543031"
"taes:543066","taes:543066"
"taes:543069","taes:543069"
"taes:543108","taes:543108"
"taes:543345","taes:543345"
"taes:543369","taes:543369"
"taes:543445","taes:543445"
"taes:606345","taes:606345"
"taes:100037521","taes:100037521"
"taes:100037524","taes:100037524"
"taes:100037526","taes:100037526"
"taes:100037637","taes:100037637"
"taes:100136992","taes:100136992"
"taes:100136993","taes:100136993"
"taes:100137008","taes:100137008"
"taes:100270653","taes:100270653"
"taes:100270668","taes:100270668"
"taes:100682423","taes:100682423"
"taes:100682443","taes:100682443"
"taes:100873127","taes:100873127"
"taes:101290591","taes:101290591"
"taes:101290610","taes:101290610"
"taes:101290630","taes:101290630"
"taes:101290655","taes:101290655"
"taes:101290686","taes:101290686"
"taes:123038235","taes:123038235"
"taes:123039210","taes:123039210"
"taes:123039689","taes:123039689"
"taes:123039691","taes:123039691"
"taes:123040967","taes:123040967"
"taes:123040969","taes:123040969"
"taes:123040970","taes:123040970"
"taes:123041226","taes:123041226"
"taes:123041429","taes:123041429"
"taes:123041525","taes:123041525"
"taes:123041808","taes:123041808"
"taes:123042286","taes:123042286"
"taes:123042670","taes:123042670"
"taes:123042672","taes:123042672"
"taes:123042674","taes:123042674"
"taes:123042707","taes:123042707"
"taes:123043050","taes:123043050"
"taes:123043254","taes:123043254"
"taes:123043608","taes:123043608"
"taes:123043677","taes:123043677"
"taes:123043822","taes:123043822"
"taes:123044125","taes:123044125"
"taes:123044196","taes:123044196"
"taes:123044444","taes:123044444"
"taes:123044614","taes:123044614"
"taes:123044617","taes:123044617"
"taes:123044705","taes:123044705"
"taes:123044970","taes:123044970"
"taes:123045358","taes:123045358"
"taes:123045387","taes:123045387"
